               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.057721,             0.01565,                   0,             0.19542,              0.2686,             0.11182,            0.063295,             0.05934,            0.012583,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.057471,            0.015641,                   0,             0.19389,             0.27016,             0.11169,            0.063286,            0.059347,            0.012584,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.057229,            0.015605,                   0,             0.19487,              0.2686,             0.11172,            0.063197,            0.059353,            0.012585,                   0,            0.001189,            0.001189,            0.001189
                  91,             0.05748,            0.015561,                   0,             0.19464,              0.2686,             0.11141,            0.063157,            0.059364,            0.012584,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.056813,            0.015583,                   0,             0.19476,              0.2686,             0.11155,            0.063276,            0.059371,            0.012583,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.056687,            0.015493,                   0,             0.19416,              0.2686,             0.11164,            0.063173,            0.059384,            0.012582,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.056473,             0.01575,                   0,             0.19307,              0.2686,             0.11171,            0.063229,            0.059406,            0.012579,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.056333,            0.015362,                   0,             0.19446,             0.26782,               0.112,            0.063261,            0.059427,            0.012576,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.056055,            0.015577,                   0,             0.19437,              0.2686,             0.11195,             0.06324,            0.059441,            0.012574,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.056235,            0.015613,                   0,             0.19575,              0.2686,             0.11196,            0.062317,            0.059455,            0.012573,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.056539,            0.015664,                   0,             0.19427,             0.26938,             0.11198,            0.062286,            0.059462,            0.012572,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.055796,            0.015637,                   0,              0.1942,              0.2686,             0.11198,            0.062333,            0.059474,            0.012571,                   0,            0.000298,            0.000298,            0.000298
