               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.037306,            0.033606,            0.014397,              0.6386,              0.6497,             0.67829,             0.40368,             0.03443,            0.020559,           0.0092048,            0.003664,            0.003664,            0.003664
                  66,             0.03696,            0.033322,            0.014281,             0.64142,             0.64823,             0.67858,             0.40399,            0.034417,            0.020559,           0.0092017,            0.003565,            0.003565,            0.003565
                  67,            0.036763,            0.033505,            0.014124,             0.64264,             0.64946,             0.67916,             0.40428,            0.034409,            0.020548,           0.0091946,            0.003466,            0.003466,            0.003466
                  68,            0.036819,            0.033506,            0.014048,             0.64624,             0.64658,             0.67941,              0.4049,            0.034399,             0.02054,           0.0091878,            0.003367,            0.003367,            0.003367
                  69,            0.036791,            0.033204,             0.01401,             0.64434,             0.64822,             0.68038,             0.40583,            0.034395,             0.02053,           0.0091764,            0.003268,            0.003268,            0.003268
                  70,            0.036721,            0.033263,            0.013855,             0.64659,             0.64754,             0.68131,             0.40615,            0.034388,            0.020522,           0.0091749,            0.003169,            0.003169,            0.003169
                  71,            0.036666,            0.033017,            0.013804,             0.64958,             0.64595,             0.68142,             0.40626,            0.034379,            0.020515,           0.0091695,             0.00307,             0.00307,             0.00307
                  72,            0.036614,             0.03312,            0.013669,             0.64944,             0.64578,             0.68158,             0.40654,            0.034367,            0.020512,            0.009163,            0.002971,            0.002971,            0.002971
                  73,            0.036553,             0.03306,            0.013639,             0.64742,              0.6467,             0.68174,              0.4065,            0.034357,             0.02051,             0.00916,            0.002872,            0.002872,            0.002872
                  74,            0.036306,            0.032811,            0.013438,             0.64799,             0.64632,             0.68176,             0.40655,            0.034349,            0.020505,           0.0091591,            0.002773,            0.002773,            0.002773
                  75,            0.036234,             0.03298,            0.013424,             0.65064,             0.64592,              0.6823,             0.40702,             0.03434,            0.020504,           0.0091539,            0.002674,            0.002674,            0.002674
                  76,            0.036226,            0.032998,            0.013254,             0.64756,             0.64826,             0.68223,             0.40731,             0.03433,              0.0205,           0.0091502,            0.002575,            0.002575,            0.002575
                  77,            0.035706,            0.032533,            0.013065,             0.65065,             0.64685,             0.68234,             0.40759,            0.034324,            0.020492,           0.0091462,            0.002476,            0.002476,            0.002476
                  78,            0.035786,            0.032821,            0.012982,             0.65275,             0.64629,             0.68342,             0.40791,            0.034317,            0.020486,           0.0091471,            0.002377,            0.002377,            0.002377
                  79,            0.035937,            0.032572,            0.013068,               0.653,             0.64638,             0.68323,             0.40815,            0.034307,            0.020486,            0.009141,            0.002278,            0.002278,            0.002278
                  80,             0.03576,            0.032739,            0.012834,             0.65096,             0.64863,             0.68328,             0.40839,            0.034303,            0.020482,           0.0091372,            0.002179,            0.002179,            0.002179
                  81,            0.035632,            0.032754,            0.012844,             0.65205,             0.64817,              0.6843,             0.40881,            0.034295,            0.020475,           0.0091258,             0.00208,             0.00208,             0.00208
                  82,            0.035463,            0.032544,            0.012457,             0.65571,             0.64341,             0.68468,             0.40915,            0.034289,            0.020473,            0.009122,            0.001981,            0.001981,            0.001981
                  83,            0.035279,            0.032163,            0.012567,             0.65791,             0.64177,              0.6849,             0.40931,            0.034287,            0.020467,           0.0091175,            0.001882,            0.001882,            0.001882
                  84,            0.035302,            0.032224,            0.012196,             0.65423,             0.64488,             0.68454,             0.40928,            0.034284,            0.020462,           0.0091103,            0.001783,            0.001783,            0.001783
                  85,             0.03518,            0.032471,            0.012067,             0.65534,             0.64473,             0.68468,             0.40951,            0.034279,            0.020458,            0.009109,            0.001684,            0.001684,            0.001684
                  86,            0.034899,            0.032381,            0.011805,              0.6548,             0.64563,             0.68479,             0.40981,            0.034272,            0.020452,           0.0091052,            0.001585,            0.001585,            0.001585
                  87,            0.035089,            0.031959,            0.012085,             0.65098,             0.64878,             0.68502,             0.40985,             0.03427,            0.020442,            0.009102,            0.001486,            0.001486,            0.001486
                  88,            0.034673,            0.031958,            0.011759,             0.64697,             0.65209,             0.68503,             0.41031,            0.034265,            0.020437,            0.009096,            0.001387,            0.001387,            0.001387
                  89,            0.034645,            0.032091,            0.011454,             0.64831,              0.6516,              0.6853,             0.41067,            0.034258,            0.020432,           0.0090916,            0.001288,            0.001288,            0.001288
                  90,            0.034498,            0.032075,            0.011559,             0.64523,             0.65548,             0.68535,             0.41078,            0.034251,            0.020426,            0.009084,            0.001189,            0.001189,            0.001189
                  91,             0.03436,            0.031815,            0.011199,             0.64623,             0.65485,             0.68571,             0.41082,            0.034247,             0.02042,             0.00908,             0.00109,             0.00109,             0.00109
                  92,            0.034472,            0.031728,            0.011321,             0.64994,             0.65165,             0.68583,              0.4109,            0.034242,            0.020413,           0.0090764,            0.000991,            0.000991,            0.000991
                  93,            0.034274,             0.03188,            0.011041,              0.6517,             0.65125,             0.68626,             0.41137,            0.034237,            0.020408,           0.0090767,            0.000892,            0.000892,            0.000892
                  94,            0.034079,            0.031439,            0.011011,             0.65224,             0.65217,             0.68661,             0.41153,            0.034234,            0.020401,           0.0090733,            0.000793,            0.000793,            0.000793
                  95,             0.03365,            0.031318,            0.010983,             0.65233,             0.65209,             0.68633,             0.41155,            0.034235,            0.020391,           0.0090697,            0.000694,            0.000694,            0.000694
                  96,            0.033704,            0.031422,            0.010723,             0.65142,             0.65255,             0.68677,             0.41182,            0.034236,            0.020383,           0.0090682,            0.000595,            0.000595,            0.000595
                  97,            0.033704,            0.031341,            0.010665,             0.65197,             0.65444,             0.68703,             0.41211,            0.034236,            0.020377,           0.0090705,            0.000496,            0.000496,            0.000496
                  98,            0.033516,            0.031544,            0.010627,               0.651,              0.6557,              0.6869,             0.41215,            0.034232,            0.020377,           0.0090709,            0.000397,            0.000397,            0.000397
                  99,            0.033423,            0.031094,            0.010463,             0.65241,             0.65398,             0.68672,             0.41221,            0.034235,            0.020374,           0.0090743,            0.000298,            0.000298,            0.000298
