               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  10,            0.043848,            0.035982,            0.023264,             0.57028,             0.53835,             0.54873,             0.30121,            0.039955,            0.022187,            0.014682,            0.009109,            0.009109,            0.009109
                  11,            0.043657,            0.035864,            0.023301,             0.60227,             0.55922,              0.5748,             0.32126,            0.038485,            0.021121,            0.014448,             0.00901,             0.00901,             0.00901
                  12,            0.043143,            0.035282,            0.022625,              0.5895,             0.53317,             0.55483,             0.30966,             0.03878,            0.021783,            0.014972,            0.008911,            0.008911,            0.008911
                  13,            0.042757,              0.0353,            0.022094,             0.61482,             0.56793,             0.59148,             0.33621,            0.038457,            0.021054,            0.014119,            0.008812,            0.008812,            0.008812
                  14,            0.042231,            0.035419,            0.021385,             0.61933,             0.56745,             0.60095,             0.34314,            0.037752,            0.021613,            0.013459,            0.008713,            0.008713,            0.008713
                  15,            0.041993,            0.034484,            0.021508,             0.62053,             0.58313,             0.60471,             0.34906,            0.037414,            0.020913,            0.013393,            0.008614,            0.008614,            0.008614
                  16,            0.041851,            0.034537,            0.021015,             0.62807,             0.58061,             0.61175,             0.35716,            0.037175,            0.020825,            0.013398,            0.008515,            0.008515,            0.008515
                  17,            0.041397,            0.034847,            0.020507,             0.63622,              0.5928,             0.62273,             0.36662,            0.036719,            0.020851,            0.012581,            0.008416,            0.008416,            0.008416
                  18,            0.041155,             0.03486,             0.02059,              0.6445,             0.60322,             0.64246,             0.37736,            0.036291,            0.020893,            0.012126,            0.008317,            0.008317,            0.008317
                  19,            0.040999,            0.034809,            0.019943,               0.648,             0.61534,             0.64566,             0.38289,            0.036169,            0.020394,            0.011764,            0.008218,            0.008218,            0.008218
                  20,            0.040945,            0.034331,            0.019591,             0.66174,             0.62244,             0.65893,             0.39342,            0.035931,            0.020337,            0.011814,            0.008119,            0.008119,            0.008119
                  21,            0.040716,            0.034429,            0.019914,             0.64995,             0.63011,              0.6602,             0.39424,            0.035709,            0.020328,            0.011541,             0.00802,             0.00802,             0.00802
                  22,            0.040404,            0.034268,            0.019492,             0.68055,             0.62379,             0.67179,             0.40476,            0.035341,            0.020231,            0.010962,            0.007921,            0.007921,            0.007921
                  23,            0.040037,            0.034052,            0.018909,              0.6646,             0.63797,             0.67271,             0.40844,            0.035244,            0.020203,            0.010857,            0.007822,            0.007822,            0.007822
                  24,            0.040164,            0.034219,            0.018703,             0.68906,              0.6356,             0.67874,             0.41227,            0.035011,             0.01995,            0.010636,            0.007723,            0.007723,            0.007723
                  25,            0.039823,            0.033964,            0.018609,             0.67014,             0.63973,             0.68867,             0.42041,            0.034823,            0.020044,            0.010202,            0.007624,            0.007624,            0.007624
                  26,            0.039615,             0.03393,            0.018227,             0.69507,               0.649,             0.69673,             0.43174,            0.034475,            0.019878,           0.0099638,            0.007525,            0.007525,            0.007525
                  27,            0.039277,            0.033774,            0.018117,             0.69847,             0.64498,             0.69685,             0.42822,            0.034558,            0.019712,            0.010015,            0.007426,            0.007426,            0.007426
                  28,            0.039461,            0.033819,             0.01803,              0.7019,             0.65567,             0.70323,             0.43408,            0.034288,            0.019864,           0.0098342,            0.007327,            0.007327,            0.007327
                  29,            0.039332,            0.033727,            0.018111,             0.70387,             0.65687,             0.70483,             0.43671,             0.03432,            0.019642,           0.0097776,            0.007228,            0.007228,            0.007228
                  30,            0.039149,            0.033616,            0.017485,             0.69926,             0.65595,             0.70406,             0.43751,            0.033941,            0.019622,           0.0097361,            0.007129,            0.007129,            0.007129
                  31,             0.03885,            0.033868,            0.017299,             0.70535,             0.64939,             0.70495,             0.44393,            0.033828,            0.019642,           0.0097092,             0.00703,             0.00703,             0.00703
                  32,            0.038883,            0.033779,            0.017236,             0.69427,             0.66042,              0.7107,             0.44768,            0.033618,             0.01962,           0.0095073,            0.006931,            0.006931,            0.006931
                  33,            0.038669,            0.033407,            0.017371,             0.70521,             0.65056,             0.71088,             0.44964,            0.033738,            0.019465,           0.0093811,            0.006832,            0.006832,            0.006832
                  34,            0.038623,            0.033344,            0.016748,             0.71707,             0.65665,             0.71637,             0.45342,            0.033484,            0.019425,           0.0091688,            0.006733,            0.006733,            0.006733
                  35,            0.038346,            0.033076,            0.016711,             0.70503,             0.66183,             0.71548,             0.45298,            0.033471,            0.019497,           0.0091238,            0.006634,            0.006634,            0.006634
                  36,            0.038528,            0.033107,            0.017145,             0.72262,             0.66077,             0.72261,             0.45927,            0.033414,            0.019449,            0.009313,            0.006535,            0.006535,            0.006535
                  37,            0.038174,            0.033013,            0.016656,             0.70929,             0.66445,             0.72168,             0.45973,            0.033318,            0.019396,           0.0091865,            0.006436,            0.006436,            0.006436
                  38,            0.037884,             0.03294,            0.016245,             0.71441,             0.67143,             0.72767,             0.46375,            0.033215,             0.01938,            0.009054,            0.006337,            0.006337,            0.006337
                  39,             0.03813,            0.032937,            0.016366,             0.70916,             0.67574,             0.72608,             0.46447,            0.033183,            0.019347,           0.0089907,            0.006238,            0.006238,            0.006238
                  40,            0.037891,             0.03299,            0.016167,             0.71881,             0.67234,             0.73027,             0.46757,            0.033051,            0.019342,           0.0089147,            0.006139,            0.006139,            0.006139
                  41,             0.03767,            0.032873,            0.016107,             0.71094,             0.68452,             0.73205,             0.46892,            0.032978,            0.019332,           0.0087918,             0.00604,             0.00604,             0.00604
                  42,             0.03783,            0.032887,            0.016079,             0.71337,             0.67929,             0.73253,             0.47061,            0.032956,            0.019255,           0.0087599,            0.005941,            0.005941,            0.005941
                  43,            0.037675,             0.03288,            0.015966,             0.72167,              0.6784,             0.73558,             0.47327,            0.032833,            0.019218,           0.0088103,            0.005842,            0.005842,            0.005842
                  44,            0.037286,            0.032759,            0.015452,             0.71823,             0.67831,             0.73482,             0.47223,            0.032785,            0.019208,           0.0087542,            0.005743,            0.005743,            0.005743
                  45,            0.037222,            0.032576,            0.015272,             0.71743,             0.68024,             0.73438,              0.4747,            0.032708,            0.019196,           0.0086206,            0.005644,            0.005644,            0.005644
                  46,              0.0373,            0.032751,            0.015311,             0.71831,             0.68208,             0.73715,             0.47649,            0.032613,            0.019175,           0.0085577,            0.005545,            0.005545,            0.005545
                  47,            0.037251,            0.032361,            0.015344,             0.72343,             0.68308,             0.73976,             0.47906,            0.032561,             0.01915,           0.0084752,            0.005446,            0.005446,            0.005446
                  48,            0.036885,            0.032245,            0.014938,             0.72429,              0.6856,             0.74068,             0.47978,            0.032541,            0.019114,            0.008457,            0.005347,            0.005347,            0.005347
                  49,            0.036872,            0.032626,            0.014909,             0.71755,             0.69264,              0.7419,             0.48123,            0.032497,            0.019097,           0.0083886,            0.005248,            0.005248,            0.005248
                  50,            0.036628,            0.032295,            0.014641,             0.71656,              0.6945,             0.74221,             0.48346,            0.032449,            0.019083,           0.0083707,            0.005149,            0.005149,            0.005149
                  51,            0.036792,            0.032383,            0.014674,             0.71536,             0.69427,             0.74377,             0.48483,            0.032438,            0.019064,            0.008401,             0.00505,             0.00505,             0.00505
                  52,            0.036464,            0.031735,            0.014661,             0.72007,             0.69291,             0.74521,              0.4863,            0.032396,            0.019034,           0.0083931,            0.004951,            0.004951,            0.004951
                  53,            0.036555,            0.032404,            0.014215,             0.72059,             0.69827,             0.74592,             0.48767,            0.032361,            0.019004,           0.0083509,            0.004852,            0.004852,            0.004852
                  54,            0.036271,            0.032191,            0.014516,             0.72669,             0.69157,             0.74706,             0.48773,            0.032329,             0.01899,             0.00832,            0.004753,            0.004753,            0.004753
                  55,            0.036219,            0.032236,            0.014144,              0.7337,             0.68673,             0.74677,             0.48833,            0.032306,            0.018984,           0.0083086,            0.004654,            0.004654,            0.004654
                  56,            0.036128,             0.03213,            0.014069,             0.74053,             0.68448,              0.7476,             0.48877,            0.032279,            0.018971,           0.0082722,            0.004555,            0.004555,            0.004555
                  57,            0.036075,            0.031779,            0.014152,             0.73647,             0.68747,             0.74785,              0.4898,            0.032263,            0.018962,           0.0082698,            0.004456,            0.004456,            0.004456
                  58,            0.035993,            0.032028,            0.014016,             0.73474,             0.68887,             0.74893,             0.49035,            0.032245,            0.018953,           0.0082597,            0.004357,            0.004357,            0.004357
                  59,            0.035938,            0.031666,            0.013896,             0.73268,             0.69226,             0.74934,             0.49052,              0.0322,            0.018941,           0.0082354,            0.004258,            0.004258,            0.004258
                  60,            0.035761,            0.031791,            0.013536,             0.73466,             0.69143,             0.75002,             0.49165,            0.032171,            0.018926,           0.0082159,            0.004159,            0.004159,            0.004159
                  61,            0.035538,            0.031383,            0.013334,             0.73725,             0.69032,             0.75036,             0.49259,            0.032144,            0.018914,              0.0082,             0.00406,             0.00406,             0.00406
                  62,            0.035569,            0.031865,            0.013137,             0.74084,             0.68797,             0.75055,             0.49331,            0.032121,              0.0189,             0.00818,            0.003961,            0.003961,            0.003961
                  63,            0.034916,            0.031291,            0.013193,             0.74418,             0.68779,              0.7511,             0.49386,            0.032095,            0.018887,           0.0081801,            0.003862,            0.003862,            0.003862
                  64,            0.035252,            0.031341,            0.013065,             0.74369,             0.68543,             0.75121,             0.49437,             0.03208,            0.018877,           0.0081793,            0.003763,            0.003763,            0.003763
                  65,            0.035117,            0.031244,             0.01307,             0.74033,             0.69029,              0.7519,             0.49511,            0.032066,            0.018869,           0.0081656,            0.003664,            0.003664,            0.003664
                  66,            0.034981,            0.031418,            0.012858,             0.73836,             0.69354,             0.75247,             0.49552,            0.032046,            0.018863,           0.0081622,            0.003565,            0.003565,            0.003565
                  67,            0.034724,            0.031285,            0.012623,             0.73755,             0.69514,             0.75305,             0.49602,             0.03203,            0.018859,            0.008152,            0.003466,            0.003466,            0.003466
                  68,            0.034949,            0.031435,             0.01253,             0.73641,             0.69647,             0.75341,             0.49708,            0.032022,            0.018851,            0.008152,            0.003367,            0.003367,            0.003367
                  69,            0.034434,            0.030732,            0.012684,             0.73804,             0.69596,             0.75353,             0.49718,            0.032007,            0.018841,           0.0081494,            0.003268,            0.003268,            0.003268
                  70,            0.034421,            0.031066,            0.012429,             0.73791,             0.69621,             0.75354,             0.49741,            0.031991,            0.018832,           0.0081445,            0.003169,            0.003169,            0.003169
                  71,            0.034336,            0.030909,            0.012243,             0.74035,              0.6958,             0.75368,             0.49762,            0.031977,            0.018818,           0.0081422,             0.00307,             0.00307,             0.00307
                  72,            0.034239,              0.0309,            0.012335,             0.73895,             0.69683,             0.75389,             0.49775,            0.031964,            0.018809,           0.0081413,            0.002971,            0.002971,            0.002971
                  73,            0.033995,            0.030574,             0.01198,             0.74224,             0.69583,             0.75438,             0.49805,            0.031953,            0.018796,           0.0081294,            0.002872,            0.002872,            0.002872
                  74,            0.034108,            0.030595,            0.011918,             0.74303,             0.69606,             0.75465,             0.49859,            0.031942,            0.018785,           0.0081123,            0.002773,            0.002773,            0.002773
                  75,            0.033887,            0.030524,            0.011871,             0.73972,              0.6987,              0.7553,             0.49893,            0.031932,            0.018776,           0.0080993,            0.002674,            0.002674,            0.002674
                  76,            0.033553,            0.030409,            0.011621,             0.73809,             0.70002,             0.75508,             0.49898,            0.031922,            0.018764,           0.0080931,            0.002575,            0.002575,            0.002575
                  77,            0.033721,            0.030707,            0.011714,              0.7381,             0.70303,             0.75592,             0.49918,            0.031914,            0.018753,           0.0080867,            0.002476,            0.002476,            0.002476
                  78,            0.033512,            0.030434,            0.011358,             0.73781,             0.70327,             0.75613,             0.49951,            0.031905,            0.018743,           0.0080822,            0.002377,            0.002377,            0.002377
                  79,            0.033381,             0.03002,            0.011024,             0.73815,             0.70293,             0.75647,             0.49966,              0.0319,            0.018735,           0.0080763,            0.002278,            0.002278,            0.002278
                  80,            0.033314,            0.030042,            0.011207,              0.7384,             0.70318,             0.75685,             0.49976,            0.031894,            0.018729,           0.0080761,            0.002179,            0.002179,            0.002179
                  81,            0.033084,            0.029692,            0.011185,             0.74187,             0.70157,             0.75696,             0.49999,             0.03189,            0.018719,           0.0080724,             0.00208,             0.00208,             0.00208
                  82,            0.033099,            0.030251,            0.011054,             0.74429,             0.69978,              0.7573,             0.50026,            0.031884,             0.01871,           0.0080713,            0.001981,            0.001981,            0.001981
                  83,            0.032727,            0.029805,            0.010918,             0.74636,             0.69857,             0.75729,             0.50079,            0.031878,            0.018701,            0.008067,            0.001882,            0.001882,            0.001882
                  84,             0.03274,            0.029597,            0.010827,             0.74719,             0.69959,             0.75714,             0.50129,            0.031874,            0.018693,           0.0080678,            0.001783,            0.001783,            0.001783
                  85,             0.03245,            0.029599,            0.010844,             0.74532,               0.701,             0.75733,              0.5018,            0.031867,            0.018685,           0.0080643,            0.001684,            0.001684,            0.001684
                  86,            0.032507,            0.029568,            0.010409,             0.74526,             0.70144,             0.75774,             0.50235,            0.031863,            0.018677,           0.0080594,            0.001585,            0.001585,            0.001585
                  87,            0.032175,            0.029559,            0.010391,             0.74452,             0.70299,              0.7578,             0.50269,             0.03186,            0.018671,           0.0080559,            0.001486,            0.001486,            0.001486
                  88,            0.032193,            0.029483,            0.010193,             0.74339,             0.70323,             0.75787,             0.50261,            0.031856,            0.018666,           0.0080505,            0.001387,            0.001387,            0.001387
                  89,            0.031998,             0.02901,            0.010186,             0.74153,             0.70376,             0.75822,             0.50296,             0.03185,            0.018661,           0.0080462,            0.001288,            0.001288,            0.001288
                  90,            0.032113,            0.029057,             0.01007,             0.74186,             0.70547,             0.75831,             0.50299,            0.031844,            0.018652,           0.0080449,            0.001189,            0.001189,            0.001189
                  91,            0.031788,            0.028822,           0.0098416,             0.74209,             0.70693,             0.75856,             0.50395,            0.031841,            0.018645,           0.0080443,             0.00109,             0.00109,             0.00109
                  92,            0.031645,            0.028765,           0.0097989,             0.74053,             0.70689,             0.75854,              0.5042,            0.031839,            0.018636,           0.0080452,            0.000991,            0.000991,            0.000991
                  93,            0.031468,             0.02881,           0.0097461,               0.743,             0.70596,              0.7587,             0.50432,            0.031837,            0.018629,           0.0080437,            0.000892,            0.000892,            0.000892
                  94,            0.031482,            0.028766,           0.0096499,             0.74494,             0.70529,             0.75874,             0.50469,            0.031835,            0.018621,            0.008044,            0.000793,            0.000793,            0.000793
                  95,            0.031217,            0.028852,           0.0095516,              0.7471,               0.704,             0.75902,             0.50512,            0.031832,            0.018612,           0.0080414,            0.000694,            0.000694,            0.000694
                  96,            0.031023,            0.028443,           0.0094622,             0.74687,             0.70434,              0.7595,             0.50526,             0.03183,            0.018606,           0.0080406,            0.000595,            0.000595,            0.000595
                  97,            0.030949,            0.028399,           0.0093608,             0.74813,             0.70356,             0.75956,             0.50535,             0.03183,            0.018602,           0.0080456,            0.000496,            0.000496,            0.000496
                  98,            0.030821,            0.028283,           0.0092243,             0.74887,             0.70283,             0.75953,             0.50547,            0.031833,            0.018598,           0.0080524,            0.000397,            0.000397,            0.000397
                  99,            0.030724,            0.028252,           0.0090745,             0.74804,             0.70459,             0.75966,             0.50561,            0.031834,            0.018591,           0.0080581,            0.000298,            0.000298,            0.000298
