               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  73,            0.060295,            0.015291,                   0,             0.20464,             0.27408,             0.11655,            0.066766,            0.058886,            0.012628,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.060136,            0.015621,                   0,             0.20458,             0.27878,             0.11604,            0.066612,            0.058806,             0.01264,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.060555,            0.015643,                   0,              0.2023,             0.28191,             0.11467,            0.065513,            0.058759,            0.012647,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.059859,            0.015475,                   0,             0.20272,             0.27956,             0.11569,            0.066849,            0.058723,             0.01265,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.059299,            0.015571,                   0,              0.2019,               0.278,             0.11647,            0.067295,            0.058671,            0.012657,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.059315,            0.015755,                   0,             0.19955,             0.28034,             0.11467,            0.065568,            0.058642,            0.012662,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.059179,            0.015556,                   0,              0.1994,             0.27878,             0.11464,            0.065454,            0.058639,            0.012659,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.059063,            0.015688,                   0,             0.20288,             0.27721,             0.11459,            0.065314,            0.058633,            0.012661,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.058611,              0.0156,                   0,              0.2012,             0.28113,             0.11478,            0.065191,             0.05863,             0.01266,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.058898,            0.015455,                   0,             0.19934,             0.28818,             0.11511,            0.065362,            0.058635,            0.012658,                   0,            0.001981,            0.001981,            0.001981
                  83,             0.05863,            0.015683,                   0,             0.19945,             0.28896,             0.11541,            0.065509,            0.058659,            0.012653,                   0,            0.001882,            0.001882,            0.001882
                  84,             0.05876,             0.01542,                   0,             0.19752,             0.28546,             0.11573,            0.065791,            0.058662,            0.012647,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.058352,            0.015659,                   0,             0.19716,             0.28348,             0.11619,            0.066136,            0.058675,            0.012639,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.058217,            0.015632,                   0,             0.19663,             0.28002,             0.11681,            0.066416,            0.058709,            0.012634,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.058701,            0.015743,                   0,             0.19683,             0.28034,             0.11696,            0.066219,            0.058722,            0.012633,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.058386,            0.015578,                   0,             0.19629,             0.28191,             0.11884,            0.068158,            0.058725,            0.012634,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.058163,            0.015675,                   0,             0.19554,             0.28191,             0.11856,            0.067848,            0.058738,            0.012632,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.057867,             0.01561,                   0,             0.19597,             0.28191,             0.11851,            0.067949,            0.058749,            0.012633,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.057932,            0.015587,                   0,             0.19601,             0.28113,             0.11676,            0.066124,             0.05876,            0.012632,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.057339,            0.015488,                   0,             0.19633,             0.27721,             0.11691,             0.06625,            0.058762,            0.012632,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.057161,            0.015514,                   0,             0.19813,             0.27611,             0.11684,            0.066424,            0.058763,            0.012633,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.057113,            0.015653,                   0,             0.19828,             0.27386,             0.11683,            0.066301,            0.058772,            0.012633,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.057217,            0.015321,                   0,             0.19881,             0.27251,             0.11692,            0.066464,            0.058777,            0.012634,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.056563,            0.015531,                   0,             0.19832,             0.27408,             0.11706,            0.066622,            0.058786,            0.012634,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.056956,            0.015614,                   0,             0.20008,             0.27643,              0.1172,            0.066564,            0.058792,            0.012635,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.057207,            0.015687,                   0,             0.20065,               0.278,             0.11721,            0.066583,            0.058799,            0.012636,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.056558,            0.015666,                   0,             0.20149,             0.27407,             0.11726,             0.06667,            0.058806,            0.012636,                   0,            0.000298,            0.000298,            0.000298
