               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  71,            0.047923,            0.038716,            0.027714,             0.51177,             0.46837,              0.4637,             0.23508,            0.044078,            0.023149,            0.017709,             0.00307,             0.00307,             0.00307
                  72,            0.047994,            0.038776,              0.0275,             0.51355,             0.46873,             0.46441,             0.23577,            0.044054,            0.023142,            0.017667,            0.002971,            0.002971,            0.002971
                  73,            0.047819,            0.038862,            0.027526,             0.50766,             0.47205,             0.46499,             0.23585,            0.044029,            0.023134,             0.01763,            0.002872,            0.002872,            0.002872
                  74,            0.047512,            0.038552,            0.027298,             0.50908,             0.47397,             0.46666,             0.23674,               0.044,            0.023127,            0.017583,            0.002773,            0.002773,            0.002773
                  75,            0.047649,            0.038846,            0.027308,             0.51256,             0.47303,             0.46736,             0.23711,            0.043972,            0.023119,            0.017542,            0.002674,            0.002674,            0.002674
                  76,            0.047563,            0.038793,            0.026928,             0.51609,             0.47354,             0.46892,             0.23775,            0.043948,            0.023112,             0.01751,            0.002575,            0.002575,            0.002575
                  77,            0.047161,            0.038424,            0.027027,             0.51782,             0.47368,             0.46973,             0.23839,            0.043926,            0.023103,            0.017471,            0.002476,            0.002476,            0.002476
                  78,            0.047201,             0.03877,            0.026977,             0.51635,             0.47389,              0.4698,             0.23855,            0.043902,            0.023096,            0.017431,            0.002377,            0.002377,            0.002377
                  79,            0.047404,            0.038458,            0.026959,             0.52053,             0.47267,             0.47061,             0.23883,            0.043882,            0.023086,            0.017394,            0.002278,            0.002278,            0.002278
                  80,            0.047195,            0.038666,            0.026545,             0.51997,             0.47478,             0.47193,             0.23951,            0.043861,             0.02308,            0.017355,            0.002179,            0.002179,            0.002179
                  81,            0.047055,            0.038709,            0.026648,             0.52062,             0.47482,             0.47265,              0.2403,            0.043841,            0.023074,            0.017318,             0.00208,             0.00208,             0.00208
                  82,            0.046925,            0.038535,             0.02628,             0.52126,             0.47529,             0.47339,             0.24057,            0.043821,            0.023062,            0.017282,            0.001981,            0.001981,            0.001981
                  83,            0.046882,            0.038199,            0.026568,             0.52189,             0.47501,             0.47401,             0.24086,            0.043801,            0.023053,            0.017249,            0.001882,            0.001882,            0.001882
                  84,            0.046829,            0.038483,            0.026061,             0.52358,             0.47492,             0.47435,             0.24145,            0.043783,            0.023047,             0.01722,            0.001783,            0.001783,            0.001783
                  85,            0.046934,            0.038791,             0.02595,             0.52166,             0.47666,             0.47489,             0.24182,            0.043762,             0.02304,            0.017192,            0.001684,            0.001684,            0.001684
                  86,            0.046615,             0.03862,            0.025645,             0.52187,             0.47907,             0.47585,             0.24255,            0.043743,            0.023035,            0.017162,            0.001585,            0.001585,            0.001585
                  87,            0.046783,            0.038149,            0.025825,             0.52306,             0.47788,             0.47628,             0.24281,            0.043721,            0.023029,            0.017128,            0.001486,            0.001486,            0.001486
                  88,            0.046474,            0.038304,            0.025391,             0.52501,             0.47787,             0.47712,              0.2434,              0.0437,            0.023024,            0.017089,            0.001387,            0.001387,            0.001387
                  89,            0.046483,            0.038487,            0.025387,             0.52466,             0.47805,             0.47749,             0.24359,            0.043678,            0.023017,            0.017061,            0.001288,            0.001288,            0.001288
                  90,            0.046224,            0.038541,            0.025537,              0.5237,             0.48086,             0.47763,             0.24387,            0.043659,            0.023012,            0.017033,            0.001189,            0.001189,            0.001189
                  91,            0.046146,            0.038161,             0.02493,             0.52289,             0.48153,             0.47813,             0.24467,            0.043639,            0.023004,            0.017005,             0.00109,             0.00109,             0.00109
                  92,            0.046408,            0.038139,              0.0251,             0.52301,             0.48267,             0.47907,             0.24521,             0.04362,            0.022998,            0.016971,            0.000991,            0.000991,            0.000991
                  93,            0.046209,            0.038433,            0.024813,             0.52336,             0.48388,             0.47986,             0.24554,            0.043601,            0.022992,            0.016939,            0.000892,            0.000892,            0.000892
                  94,            0.046064,            0.037839,             0.02477,             0.52212,             0.48345,             0.48019,             0.24615,            0.043583,            0.022984,            0.016906,            0.000793,            0.000793,            0.000793
                  95,            0.045683,            0.037846,             0.02446,             0.52222,             0.48416,             0.48069,             0.24644,            0.043564,            0.022978,            0.016873,            0.000694,            0.000694,            0.000694
                  96,            0.045861,            0.037999,             0.02437,              0.5253,             0.48283,              0.4813,             0.24699,            0.043544,            0.022973,             0.01684,            0.000595,            0.000595,            0.000595
                  97,            0.045764,            0.038017,            0.024646,               0.524,             0.48622,             0.48256,             0.24771,            0.043525,            0.022969,            0.016809,            0.000496,            0.000496,            0.000496
                  98,            0.045669,            0.038364,            0.024377,             0.52514,             0.48557,             0.48329,             0.24781,            0.043506,            0.022967,            0.016774,            0.000397,            0.000397,            0.000397
                  99,            0.045617,            0.037717,            0.024209,             0.52547,             0.48713,             0.48384,             0.24829,            0.043488,            0.022964,            0.016739,            0.000298,            0.000298,            0.000298
